148741176835584000	El único recorte concreto es la no renovación de funcionarios y las empresas públicas. ¿De ahí salen 16.500 millones (más los incentivos)?	N+	iescolar
148742897104191488	"A veces, cuando las nubes de la pesadumbre ocultan el cielo, parece q somos incapaces de imaginar q puedan desaparecer.Desaparecerán" Rajoy	N	mjguemes
148746169584070657	Durán, CIU, "algunas de las medidas fiscales anunciadas por Rajoy son compartidas y ya propuestas por CIU" #investidura	NONE	maria_rey
148746775262539776	Parece que no gusta lo de una competencia una administración. Pues ganaremos en eficiencia. Y hablaremos menos de competencias impropias	N	matrujil
148748701639262208	#discursorajoy Lo bueno-poco- bien explicado. Lo malo- mucho- apenas insinuado. Conclusión: hasta los idus de marzo, no sabremos.	NEU	julia_otero
148755188193312768	De camino a intereconomia, telediario con @PilarGGranja , 15.00: discurso de investidura.	NONE	jmsoria
148755452627386369	Rajoy ha recibido una llamada de la presidenta de la AVT agradeciéndole la mención inicial a las víctimas del terrorismo	P	mgilguerrero
148758167415832576	#Rajoy Dice Alonso (PP) que Rajoy ha sido muy concreto: 16.500 millones de recorte. ¿Y de dónde salen?	N+	arsenioescolar
148759434569596928	Rajoy actualizará pensiones, quitará puentes y frenará el uso abusivo del paro http://t.co/W13y7VcF vía @europapress_es	P	mariviromero
148760238533783552	Organizaciones agrarias aplauden recuperar el M. de Agricultura para dar mayor atención al sector  http://t.co/jOHrHVtG vía @europapress_es	P	mariviromero
148761384988065792	Los primeros análisis en EL PAÍS sobre el discurso de Rajoy. Miguel Jiménez analiza la economía http://t.co/MT8BeRtO	NONE	morenobarber
148761908323958784	Repasando discurso #investidura Rajoy: el aumento del paro es consecuencia de la intensa destrucción de empleo.	N+	RodolfoIrago
148764030553702401	Rajoy: La conmemoración de 'La Pepa', el "mejor marco para estrechar lazos" con Iberoamérica  http://t.co/soSUlYzT vía @europapress_es	P	mariviromero
148771443516248064	Aún queda mucha sesión de investidura, pero ahí va un primer análisis rápido del discurso de Rajoy http://t.co/hUk0nLHP	NONE	carlosecue
148781777228541953	Rubalcaba reconoce la mayoría del PP. Habla de una participación electoral amplia y reivindica la centralidad del parlamento. Anuncia el NO.	P	GLlamazares
148784230531473410	Rubalcaba le pregunta a Rajoy, y con razón, cuándo va a anunciar las malas noticias.	N	morenobarber
148784944452345857	Rubalcaba pide "una subida de impuestos selectiva", a quienes más tienen y a grandes empresas #investidura	N	sanchez_sonia
148785691143307264	Rubalcaba se opone a que haya fondos públicos para sanear "activos tóxicos" #investidura	NEU	sanchez_sonia
148786188185108480	Rubalcaba le ha propuesto a Rajoy pacto ante Europa... Por lo demás reedición del debate electoral	P+	mgilguerrero
148787390872436736	Matiza el pacto constitucional de estabilidad al 0,5.	P+	GLlamazares
148789966686785537	Rubalcaba logra responder en media hora a todo lo que Rajoy dijo en hora y media... Señor, qué velocidad! #investidura	P+	SalomeGa
148790266193653762	Rubalcaba a Rajoy "Cualquier retroceso en materia de igualdad  contará con nuestra oposición" #investidurarajoy	P	maria_rey
148790336364363776	Rubalcaba le dice a Rajoy que tiene sospechas de que puede recortar derechos. Rajoy ni le mira. #investidura	N	sonsolesonega
148792002438369280	Debería llegar ahora el momento en que Rajoy improvise. Pero va lleno de papeles a la tribuna. Esta aceptando los pactos que ofrecía Rubalc	N	carlosecue
148794069240385537	Rajoy: "intentaré que no haya" dinero público para el sector financiero, aunque dice que hasta ahora, con el FROB, lo ha habido #investidura	N	sanchez_sonia
148794999847399424	Rajoy habla de recaudación... Pero no menciona la lucha contra el fraude.	N	Tonicanto1
148796059202760704	Rajoy no quiere aplausos de más. Manda sentar con un gesto a su portavoz, Alfonso Alonso, para acallar al grupo que ... http://t.co/husQdH95	N	javiercasqueiro
148796732401131520	Rubalcaba calcula que Rajoy ha anunciado 10.000 millones de euros en rebajas fiscales... "¿y los ingresos?", se pregunta #investidura	NEU	sanchez_sonia
148796768635731968	la cuenta de gastos fiscales propuesta por Rajoy es voluntarista, un poco electoral. ¿habrán hecho los números? Temo que no	N	fgurbaneja
148798474480140288	Nada le gustaría tanto al PP como tener a Rubal enfrente 4 años siendo rehén de su pasado. El PSOE estará loco si no se renueva.	NEU	pedroj_ramirez
148799098613538817	Lo del bachillerato de tres años es "poner todo patas arriba", dice Rubalcaba sobre propuesta de Rajoy. #investidura	N+	jesusmarana
148799767722471424	"Los países de Europa que nos están mirando". Esa apelación la usa Rubalcaba para saber si Rajoy cambiará la jubilación ahora a ...	NONE	javiercasqueiro
148800630515970049	@SalomeGa No lo sabia! Lo dijo cada día en sus mítines de campaña	N+	sanchez_sonia
148801501769375744	@PilarGGranja Te aseguro que no me esperaba su nivel. El Grupo PP se está creciendo por momentos.	NEU	marodriguezb
148801809690013696	Tanto recortar, Rajoy va a empezar por las consonantes. Se salta una de cada dos. (le he dao, senao)	N	iescolar
148803618684944384	oncólogos españoles denuncian "dificultades" en el uso de nuevas terapias contra el cáncer. hablan de obstáculos administrativos. tremendo	N+	lazaroelmundo
148803731327164416	@iescolar Perdona, pero eso lo respeta: solo pide que no se llame "matrimonio" porque no hay "mater".	P	marodriguezb
148803880023629827	Le toca el turno a Duan (CiU) #investidura	NONE	sanchez_sonia
148804420572954624	Esta noche m acompañan en @DHAM_13tv Esther Jaén, @noeliamtnez , MA Gozalo, @pazmacazaga , María Claver y Pablo Casado ...	NONE	alfonsomerlos
148806305853865984	Continúa CIU con austeridad, rigor y solidaridad, mediante ley ómnibus( un sarcasmo), sólo algún pellizco con el estatut.	N	GLlamazares
148808475848343552	Durán (CiU) da su apoyo al Rajoy para "revisar" el seguro de paro, no para "suprimir", aclara por si acaso... #investidura	P+	sanchez_sonia
148809454085877760	Es ponerse ....“@olgacs78: @Buenafuente No te veo yo de burbuja de Freixenet!!!! Jejejeje”	NONE	Buenafuente
148810499327393793	Durán (CiU) se declara "enormemente preocupado" por la "recentralización" que cree ver en las medidas de Rajoy #investidura	N	sanchez_sonia
148813695273803777	Duran pide el pacto de cumplimiento fiscal con Cataluña. Afirma que solo asi podrá ser la locomotora económica de España.	P+	Joss682008
148815565786583040	Lo de "España nos está haciendo más pobres" de Durán es literal	N+	sanchez_sonia
148815727380537344	Rajoy busca al menos la abstención de CiU. Dice que está de acuerdo con su filosofía. Y le recuerda que el PP apoya a CiU en Cataluña.	P+	carlosecue
148817160066703360	Hay 4.023 empresas, organismos y entidades publicas, dice Rajoy. Y mucho absentismo, añade.Habla de recortar empleo publico, sin cuantificar	N	carlosecue
148830567138463744	Denuncia la reforma constitucional y el golpe de los mercados, pidiendo la denuncia de deuda ilegitima.	N+	GLlamazares
148833404631261184	Se suceden los portavoces de IU en el Congreso. Ahora se estrena  @jcoscu, de ICV.El pleno se cierra esta noche con UPyD. #investidurarajoy	NONE	maria_rey
148837481960312833	y ahora qué `pasará en el Gobierno? http://t.co/nQO4lDfc	NONE	emontanes
148837927974211584	Revista de Prensa (ABC Punto Radio, 19 de diciembre) http://t.co/r9ABktwm	NONE	germanyanke
148845000241856512	mi gran amigo @fgarea cumple años. no sé  cuantos son pero no demasiados jajaja. felicidades	P+	lazaroelmundo
148850301171011586	Empieza Rosa Díez como vasca y española asumiendo su responsabilidad, leal oposición  y dice que el debate lo gana Rajoy. Yo no diría tanto	P	GLlamazares
148853951868059648	Holaaa mis tweeps! Un dia maravilloso para hacer un twitcam como os he prometido sera a las 6:00 pm (hora de Mexico) nos vemos pronto!!!	P+	AlejandroSanz
148855921110548481	Se recomienda a Rosa Díez foniatra al canto, con ese tono de voz le van a salir unos pólipos como monaguillos si no se cuida.	N	rafam_simancas
148861009581449216	Aquí os dejo la última foto de la celebración de ayer después de ganar el mundialito. Ahora a pensar en el jueves.	P+	cesc4official
148864432028651521	Rubalcaba ya se marcha del Congreso. Acaba de ponerse el abrigo y se va escaleras arriba con dos carteras en la mano #investidura	NONE	PabloAIglesias
148872121777537024	Rajoy y Rosa Diez apuran los ultimos minutos del debate. Se enzarzan a cuenta de la ley electoral	N	mgilguerrero
148886761886584832	Balance de la 1ª jornada del debate: En este Parlamento se va a oir de todo pero nada lo que se diga va a importar demasiado.	N+	pedroj_ramirez
148896312379719680	Se nos ha ido el maestro Héctor Núñez. Una gran pérdida. Un sentido abrazo para la familia y el fútbol uruguayo. DEP	N	DiegoForlan7
148898862646562817	Jejeje check. RT @SullyMoralesVSZ: Que @AlejandroSanz acepte hacer twittcam ☑,hacer q (cont) http://t.co/xxzjWLqM	NONE	AlejandroSanz
148912268850118656	Empezamos ...?  (@AlejandroSanz live on http://t.co/5u2PZfZx)	NONE	AlejandroSanz
148913896168767488	Vale ya casi casi ... veo que cada minuto somos mas! (@AlejandroSanz live on http://t.co/5u2PZfZx)	P	AlejandroSanz
148957333014331393	Yo debería estar durmiendo. Y nada. Y me levanto a las siete. Como era eso de las ovejas?	N	alexdelaIglesia
148960347989094401	Igual estoy dormido y sueño que twiteo. No, imposible: la wifi va y viene #estoesrealsiempre	N	alexdelaIglesia
149005344197189632	A las 9 h empieza la segunda sesión del debate de investidura en el Congreso con la intervención del resto de portavoces.	NONE	anabelenroy_tve
149005394210070528	Obviedad: depende del cristal con q se mira. Una cosa es la oposición y otra el Gobierno. Rajoy propone cosas ahora a las q se opuso ayer!	N	sevillajordi
149006674068389888	Ahora parece mas probable el gran acuerdo político: hasta cuatro pactos se ofrecieron. Q no se malogre las buenas intenciones!	NEU	sevillajordi
149033784145219584	Se necesita sangre de los grupos 0- y AB- en los hospitales madrileños http://t.co/fP4dxdmT	N	Lissavetzky_M
149037834823663616	Interviene ya Josu Erkoreka, del PNV, en la última sesión del debate de investidura.	NONE	sonsolesonega
149037999705960448	Sentado en el Pleno escuchando ya al portavoz del PNV.	NONE	Ignacos
149039199339819008	Comienza la segunda jornada de la sesión de investidura de Rajoy	NONE	PalomaCervilla
149041764718743553	Profesores 2.0 de lengua de signos http://t.co/5tTBakZC via @elmundoes	NONE	mariviromero
149042064447913984	Erkoreka (PNV) pide a Rajoy que no gestione el fin de ETA imponiendo mayorías absolutas, sino labrando consensos.	NEU	sonsolesonega
149042079270572032	Rosa10 pone en duda la transparencia de Rajoy por la ausencia de concreciones http://t.co/1Yz0sZsp	N	Tonicanto1
149043823178301441	Erkoreka pide a Rajoy política penitenciaria +abierta, +flexible, que contribuya a normalizar situación presos. #investidura	NEU	sonsolesonega
149044193950580737	Muy refranero..;-) RT @EndikaAmpudia @Tonicanto1 como estas viendo a Josu Erkoreka?	P	Tonicanto1
149044322787012610	Rajoy habla con Alfonso Alonso, ¿Sobre su respuesta a Erkoreka del tema ETA?	NONE	PalomaCervilla
149046899528314880	“@anaromeropinto: @maria_rey Vives en el Congreso??”yo creo que no, pero mis hijos dicen que sí...	NEU	maria_rey
149047216617684992	20 d diciembre!!;))) jo parece q fue ayer...19 d diciembre!!	NONE	Carlos_Latre
149048487118520320	Rajoy dice que el Cjo Europ del día 9 hubo "mucho palo, pero es un palo en el que yo creo, es verdad que me hubiera gustado mas zanahoria"	NEU	carlosecue
149048883169869824	Sinceridad y mano tendida de Rajoy y trabajo, mucho trabajo, para sus seño... - Dos Palabras http://t.co/lm8DdzHt vía @elconfidencial	P+	FedericoQuevedo
149050073941164032	Rajoy sobre #ETA: "Espero que podamos arreglar definitivamente este asunto". Asegura q se atendrá a la "legalidad" #investidura	P+	sanchez_sonia
149051234324725760	El cortejo de Rajoy con CiU y PNV prosigue...acaba de decir que está a favor del "hecho diferencial"	NONE	Tonicanto1
149051544669659136	??????“@macsmartinez: Que en filosofía te pongan a @Berto_Romero y @Buenafuente para introducir a freud #notieneprecio”	NONE	Buenafuente
149054113315962880	El PNV le pide a Rajoy una política penitenciaria más flexible con ETA	NEU	carmenmorodo
149055766781894656	Agotado tras leer el peloteo a Rajoy en el kiosco.Es como Roosevelt dicen unos, palabra de Rajoy resaltan otros, sus 10 mandamientos...	N+	RodolfoIrago
149055945459249152	Todavía me estoy riendo con lo de la APP de icuenca.... leed  la explicación de la app, es genial!!! no hace falta q la descarguéis	P+	PaulaVazquezTV
149057876462288896	El Padre Ángel sigue el debate de #investidura desde tribuna de invitados. Ayer no lo vimos.	NEU	sonsolesonega
149058913084518400	#investidurarajoy comienzan las intervenciones del Grupo Mixto. Sube como portavoz de Amaiur, iñaki Antigüedad.	NONE	maria_rey
149060612410982400	Antigüedad a Rajoy: "si quiere pasar a la historia como estadista algo tendrá que decir sobre el voto de Amaiur". El, incomodo, mira ...	NEU	carlosecue
149061207616266240	Rajoy lee todo tipo de cosas mientras habla Amaiur. De vez en cuando levanta la cabeza y mira a Antigüedad. Muy poco. Gesto muy claro.	N	carlosecue
149063008197419008	Antiguedad, fiel a su nombre (conflicto político, presos, derecho a decidir...)  pero más aseado y correcto que la Batasuna de antaño.	NEU	pedroj_ramirez
149063424167518208	Rajoy decide no contestar personalmente a Amaiur: responderá en bloque al Grupo Mixto. Los diputados se van...	NONE	carmenmorodo
149066469911691264	Ramón Jauregui se acerca a los escaños de Amaiur, saludo al portavoz. #investidurarajoy	P	maria_rey
149066824057753600	Antigüedad se lleva un café al escaño para seguir intervención de Ana Oramas, en este momento. Rajoy contestará en bloque a todo el G.Mixto	NONE	sonsolesonega
149068509392019456	Alguien conoce alguna app para Ipad q edite fotos y pueda introducir texto en la foto?	NONE	mariviromero
149072632401244160	UPN reivindica el orgullo de ser españoles, sin complejos. Me ha sonado a Aznar	P+	GLlamazares
149074576565993472	Rajoy dice que el paso que esperamos todos los españoles es que ETA anuncie su disolución irreversible	N	lazaroelmundo
149075083837714434	Rajoy a Antigüedad: "Yo a usted no le debo absolutamente nada". Aplausos cerrados de los escaños del PP. "Muy bien", dicen los diputados	P+	carlosecue
149075837067591680	Rajoy a Iñaki Antigüedad (Amaiur): "Yo a usted no le debo nada"	NEU	mjguemes
149076997241454592	El tono duro y sin concesiones de la réplica de Rajoy a Amaiur anuncia cómo encarará esa relación. Será lógico pero a lo peor no ...	N	javiercasqueiro
149077436380876800	Buscan a una niña de 13 años desaparecida en Pola de Lena (Asturias) - http://t.co/OMbySqPb	N	anabelenroy_tve
149078727022755840	Cuando #ZP salga del Congreso, tras #investidura Rajoy, recogerá sus papeles en La Moncloa y esta noche dormirá ya en su nueva casa	NEU	sanchez_sonia
149081430624968704	CiU votara en contra de Rajoy porque aunque hay coincidencia en lo economico , el pacto fiscal y las competencias bloquean esa posibilidad.	N+	Joss682008
149082920185896960	"Estamos condenados a entendernos, cada uno con sus identidades y sus obsesiones", dice antigüedad a Rajoy. #investidura	N	sonsolesonega
149083490246332416	Curioso. Al de Amaiur no le han aplaudido ni los suyos	N	mgilguerrero
149083614120919040	#Amaiur, Antigüedad insiste a Rajoy que están condenados a entenderse: "vamos _ perseverar..como si hace falta atornillarse a la mesa"	N	maria_rey
149087255833747456	Rajoy a Amaiur: "El tema es muy serio. La vida y los derechos hum. Cumpliré la ley. Le pido que sea perseverante para que ETA se disuelva"	P	carlosecue
149088991944253440	Rajoy dice no al relanzamiento económico, no a los impuestos a ricos, no a la reforma electoral y sí  a los recortes y ajustes.	N	GLlamazares
149093517313048577	No puedo evitar emocionarme al escuchar a @AlfonsoAlonsoPP hablar de las victimas del terrorismo... el sabe lo q es luchar x la libertad	N	mariviromero
149094659350740992	Rajoy hace un gesto a Jesús Posada para advertirle de que va a utilizar el turno de palabra tras intervención de su portavoz, Alfonso Alonso	NONE	sonsolesonega
149095234301730816	Alfonso Alonso reprocha a antigüedad que no haya condenado a ETA desde la tribuna del parlamento. "Debemos ser especialmente exigentes".	N	sonsolesonega
149095360005013504	Cuenta atrás para la era Zapatero. En unos minutos, ex presidente	N	mgilguerrero
149095623415697408	Que Amaiur esté haciendo propuestas políticas en el Congreso y Rajoy y el PP respondan es un éxito democrático sobre ETA. #investidura	P	jesusmarana
149096726031114240	Últimas palabras de #investidurarajoy para Zapatero "acertó y se equivocó..pero ha sido el Presidente del Gobierno y así lo veré siempre"	NEU	maria_rey
149096975906770944	Elegante y afectuoso Rajoy con #ZP: "mis mejores deseos... Usted acertó y se equivocó, como todos" #investidura	P+	sanchez_sonia
149097013705850882	Rajoy dirige sus últimas palabras a Zapatero: "ha tenido el gran honor de ser prte. del Gobierno de España, y así le veré siempre"	P+	carmenmorodo
149097741774110720	Corrillos de diputados en #investidura. Rubalcaba y Zapatero hablan en el escaño del Presidente, que hoy se despide de la vida parlamentaria	N	sonsolesonega
149098733819269121	En #alrojovivo esperando la votacion del Congreso	NONE	DiegoMazon78
149100743549394944	Amaiur justifica la abstención "no participamos en la elección de un Presidente Español" #investidurarajoy	N	maria_rey
149107489240125440	Nadie diría, por las sonrisas de los diputados del PP, que Rajoy ha ganado la votación.	P	germanyanke
149109486869684224	Disculpas por mis errores, cosas de las prisas :)	NEU	sanchez_sonia
149110456257224704	Rajoy a la salida: "Me siento contento". Estructura de Gobierno y ministros, lo deja para mañana	P+	mjguemes
149110738181562368	. @MarianoRajoy, investido presidente | España | elmundo.es http://t.co/w8aQ8oUj	NONE	mariviromero
149112011115073536	Rajoy confirma que mañana por la tarde dara a conocer su nuevo gobierno al Rey y a todos los españoles, despues de jurar su cargo.	P+	Joss682008
149132199768231936	me encanta “@julianrojaso: Just posted a photo http://t.co/KeZVc5Ki”	P	mariviromero
149136575714955264	Muy bien. Un saludo“@hattorimami: @Buenafuente Hola! ¿Cómo estás? お元気ですか？Muchos besos＾＾”	P+	Buenafuente
149138500455890944	@Fgarea tiene sentido, anda que no tiene curro x delante	NONE	lazaroelmundo
149147860842184705	Pasa de push a pull, otro paradigma @evocaimagen @pepecerezo @gonzalomartin @mkdirecto Primera oleada 2.0 ha fracasado http://t.co/hMfyvd1a	N	periodistas21
149148902367571968	De Moputo a Johannsburgo fumigación (no con DDT) antes de despegar. Riesgos zero con malaria.	NEU	javiersolana
149152721461706754	Rajoy, investido presidente del Gobierno con 187 votos a favor http://t.co/bDOpKZoY	P	mariviromero
149166634895020033	El público inteligente está en las redes sociales. La educación determina su uso más que la riqueza. Impacto en medios http://t.co/CNF4O2fv	P+	periodistas21
149174948118802432	Mas impulsa 1 impuesto d 1€ x receta para “evitar abusos”.Quien emite ls recetas?Ls propios pacientes?O la Gene y el ICS? justos x pecadores	NEU	Albert_Rivera
149176740974039042	RT @contrastes_bcn: @Albert_Rivera ABRIL 2011:Duran asegura que "de ninguna manera el Govern subirá los impuestos" ¿el "renacimiento ético"?	P+	Albert_Rivera
149189370585419776	vergonzoso, littleboy?“@Suanzes: @PilarGGranja Lo que sorprende no es que quieran serlo. Lo que sorprende es que lo digas en voz alta...”	N	PilarGGranja
149197259337244672	Atención, periodistas! Voy a explicar en unos pocos tuits la agenda de @MarianoRajoy para el 21dic, primer día como presidente del Gobierno	NONE	PabloAIglesias
149197968526950400	Rajoy y Zapatero han protagonizado el traspaso de poderes más sosegado de la democracia. Los dos han puesto de su parte para lograrlo.	P+	garcia_abadillo
149199078801162240	La clave del nuevo gobierno: su estructura ¿Habrá dos vicepresidencias o ninguna? La clave, en el equipo económico.	NONE	garcia_abadillo
149199132848963585	@PabloAIglesias @marianorajoy Hoy?	NONE	FedericoQuevedo
149202123236704256	ESTRENO "Yes We Spain, IS DIFFERENT": 27 Y 28 de ENERO en el AUDITORIO DE PALMA DE MALLORCA. Entradas YA en http://t.co/Q9HzeyLP .REGÁLALO!!	P+	Carlos_Latre
149216775949664258	“@germanyanke: Revista de Prensa (ABC Punto Radio, 20 de diciembre) http://t.co/T65u7eWT” Se me hace corto. Es que me gusta oír a Germán más	P+	Amartinbeaumont
149217599392186368	La NASA detecta dos planetas del tamaño de la Tierra fuera del Sitema Solar http://t.co/rXHr6UiS	NONE	anabelenroy_tve
149223640980922368	Preparada para la cena con los compis...chapa y pintura en 10 minutos...hoy he batido todos los récords	P+	mariviromero
149238245274824705	REAL MADRID 5 - PONFERRADINA 1 #HALAMADRID! Felices fiestas... Y al año que viene, mas y mejor!! Abrazo!!!	P+	aarbeloa17
149238499063758848	Hoy ha sido (aún es) el cumpleaños de @iescolar No creas que iba a acabar el día sin decirte Feliz Cumpleaños!!	P	SalomeGa
149239332065124352	@Fgarea podemos crear el hashtag #marianonomellama para todos aquellos que esperan... y desesperan	N	VicenteVallesTV
149241035493613568	“@pablooviana: ¿cómo huevos iba yo a pensar que un anuncio de embutido pudiera llegar a emocionarme tanto? Que grande #Campofrío” gracias!	P+	alexdelaIglesia
149243813523750912	¿Qué hace falta para pedir una ficha bancaria? Yo también quiero comprar deuda al 4% con un prestamo del BCE al 1% a devolver en tres años.	N	iescolar
149246004036771840	Mira, Rajoy, aprende de los tecnócratas. http://t.co/HDUZqqJx	N+	iescolar
149248264124907520	Imaz??? industria?? @Federicoquevedo @pperezf @antoniornaranjo	NONE	mgilguerrero
149248362913337344	Genial! bit.ly/vDUVEK	P	cecirendon_
149251339216621568	eso seria mas noticia aun. Fusión hecha a la vista ademas d ministro... @Federicoquevedo @pperezf @antoniornaranjo	P+	mgilguerrero
149252604428423170	@PalomaCervilla Tampoco aspiraba a ello, jajaja!	NEU	FedericoQuevedo
149253973180809216	@Federicoquevedo @@PalomaCervilla pues tampoco te van a dar la exclusiva, mejor, menos competencia	NEU	PalomaCervilla
149257825921667072	Que feliz me hace ver que os gusta tanto el nuevo video!!! Esta hecho para vosotr@s !!! Os quierooooo!;-)	P+	David_Busta
149270021103816705	Excepcional! @rafam_simancas: @chemarubio10: GENIAL el anuncio de @Campofrio_es con homenaje a Gila. "Cómicos" http://t.co/jmefz24i	P+	SalomeGa
149285302740070400	@anai_martin @Semanaldigital Gara, fiel a su línea editorial: quienes están en la cárcel, a la calle siempre que sean d ETA. D traca!	N	alfonsomerlos
149386407713058817	Portada La Razón http://t.co/4litGdSV ...	NONE	anabelenroy_tve
149395761690447873	Muy buenos días a todos (a todos los que se los merezcan ;) http://t.co/rZvT1UeG	P	SSantiagosegura
149425433077743617	Claro que sí, Ivan “@irodero: Mañana voy a desvirtualizar a @pedroj_ en Logroño. Habrá dedicatoria-bonus para tuiteros? #ElPrimerNaufragio”	P+	pedroj_ramirez
149425572458668032	@DiegoMazon78 Tú también juras hoy el cargo? Pensaba que te tocaba mañana... ;-) Abrazos	P+	PabloAIglesias
149428631217774593	En el acto de ahora estaran Zapatero y Caamaño.	NONE	DiegoMazon78
149430699206770689	Se puede volver a recortar salarios a  trabajadores públicos mientras se gasta 39M en acción exterior,40M en lengua,o 386M en déficit d tv?	N+	Albert_Rivera
149430925913108480	Hombre tostada: http://t.co/sMhaMmXn	NONE	Buenafuente
149431296496631809	El BOE soñado: http://t.co/xZdRMC2z Rajoy ya es Presidente	P	SerranoAlfonso
149431767093358593	Lo conozco!! Gracias.!! Gran Hernán!!RT @MikelUrmeneta: @buenafuente http://t.co/HevrrXAH	P+	Buenafuente
149431921548591106	A todo esto.... Buenos dias. Ante todo, educación!!	NONE	Buenafuente
149431945724567553	¡Alá, a contar nubes...!	NONE	mgilguerrero
149432527818473472	@PabloAIglesias no se si mañana o pasado,jaja	P	DiegoMazon78
149439374713556992	¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ▸ Historias del día por @accioncine	P	alexdelaIglesia
149444020454694912	El Círculo es parte de mi vida “@MarianHCL: Preparando la Presentación. Atendiendo llamadas de gente que quiere acudir al #CírculoLogroñes”	P	pedroj_ramirez
149444327356121088	Subvenciones públicas para decir cosas como esta? Esto es "cultura"? http://t.co/JLGcwZjW	N+	Albert_Rivera
149445561353908224	En @lamojigatacafe tan rico todo!!!	P+	PaulaVazquezTV
149455389778395137	Yo creo que el mejor puesto en la Adm es el de Director General de Paradores. No entiendo como quieren ser Ministros, con el gordo q caerá	NEU	PilarGGranja
149457619906592769	A las 19:30 h Mariano Rajoy informará de los nombres de sus ministros y ministras.	NONE	teresafclt
149457963164246016	En un rato en @mananascuatro. Seremos el Oráculo de Delfos de los secretos de Rajoy... @elisabeni debe saberlo todo...	NONE	carmenmorodo
149458530758426624	O eso dicen RT @mgilguerrero: Siete y media rueda de prensa de Mariano Rajoy. Dos de los fijos en las quinielas aun no han recibido llamadas	NONE	anai_martin
149473645817905152	Operación retirada de puntos de Víctor finalizada con éxito . (@ Clinica Galvez) http://t.co/2DiAHYqd	P+	mariviromero
149474253077622784	Hoy hemos ido a por el regalo de Anna! aquí os dejo el video! Feliz Navidad!! http://t.co/iv8wHQ8K	P+	andresiniesta8
149506575139225603	@mgilguerrero ¿Y cuánto tiempo tardará algún ministrable en cerrar su cuenta de Twitter cuando ya sea ministro?	N	PabloAIglesias
149508484705161217	La preocupante deriva argentina contra la libertad y la democracia. Del periodismo militante al periodismo cómplice http://t.co/wT4tbPhz	N+	periodistas21
149520042323738624	"Que en 2012 por cada lágrima derramada suenen 2012 sonrisas ;)" #razonesparacreer	P+	Carlos_Latre
149539393907077121	Edición especial de @hora25 con la composición del nuevo gobierno, a partir de las 19:20 y hasra las 20:00	P+	abarceloh25
149544369924485120	¿Conoce la doctrina del TC sobre libertad de expresión? Posada busca evitar fotos como la del móvil de Rubalcaba http://t.co/nG29JlK6	N	pedroj_ramirez
149544930820366336	C. Martinez (alcalde de Soria): "queremos implicar al ciudadano y al militante" #muchoPSOEporhacer http://t.co/A2HToI4m	P	sanchez_sonia
149545137574387712	Narbona: "no es todavía un debate sobre liderazgo, sino de qué proyecto político", dice en #muchoPSOEporhacer	NEU	sanchez_sonia
149549239465295873	Salvo que en la próxima media hora cambie, Rajoy ha conseguido lo que nunca lograron Aznar ni Zapatero: que no se filtre su Gobierno	P	Fgarea
149553093388931073	Vamos a irnos yendo para el estudio...no vaya a ser que...	NONE	carlos__alsina
149555294920380416	(1) Si Gallardón es Ministro, hoy puede escribir carta renuncia a Madrid, se leería mañana en Pleno. Cobo asume cargo y 3 enero Ana Botella	NONE	anabelenroy_tve
149556372961370113	@Fgarea @carlos__alsina ah!! Es que a vosotros no os ha llamado???	NONE	VicenteVallesTV
149556729657556993	Con Rajoy vuelve aquello de que el que se mueva en la foto no sale	N	carmenmorodo
149557182361387008	En la web de Moncloa no hay ni musiquilla ...	N	EvaORegan
149560285420720129	#GobiernoRajoyt Báñez (Trabajo), Soria (industria) y Wert (Educación)	NONE	Enric_Hernandez
149562758604660736	Suscribo @MarAbad: @rafatamames Para mí no es negativo ser tertuliano. Era una observación. Y hay dos. De Guindos también hablaba en rne :)	P+	byuste
149565438530027520	Ana Botella alcaldesa? de momento es TT....	N	_anapastor_
149568973296513025	Y me encanta que Ana Mato de la que conozco su sensibilidad , este al frente de Asuntos Sociales ;-))	P+	mariviromero
149576880641679360	“@carlosyannuzzi: explícanos qué significa eso!” Hasta ahora la presidía el o la titular de Economía, no el presidente.	NONE	jesusmarana
149579945474129921	Con Santiago Segura me marco una cancioncita http://t.co/Y9ZBS9ME	NONE	PaulaVazquezTV
149580730681405440	Una estrella moribunda da pistas del destino último de la Tierra  http://t.co/hx2VOLN2	NONE	mariviromero
149581780930936832	Una vida en el paracaídas http://t.co/MMUgIKbu	NONE	mariviromero
149583722734292992	Una anécdota del nuevo ministro de Exteriores: cuando enfadó a El Alcazar desde el despacho de Pilar Primo de Rivera http://t.co/v2t8g2ol	N	iescolar
149593130516217856	Sabemos los que son, aquí os muestro los que podían haberlo sido, http://t.co/kfg23GC8	NEU	rafam_simancas
149605066859487234	Apuntes sobre el gobierno: tanto papanatismo mediático con el poder omnímodo de Rajoy para parir un ratón.Mucho ruido y pocas nueces	N+	RodolfoIrago
149605567181225985	Son bonos emitidos centralizadamente x el Tesoro europeo con el respaldo conjunto d todos los paises RT @Valentin_CV: @equilibrio_y_yo	P+	sevillajordi
149619561723990016	“@quediario: Avance: Portada de @quediario del jueves 22 de diciembre. http://t.co/lSb4qn71”	NONE	rafam_simancas
